36,+60,Dries Garret,Mochi_Mochi,9818,+4987,Elemental,Garuda,blacksmith
37,-33,Hannival Hellsing,Crazy Cheshire Cats,9550,0,Elemental,Garuda,blacksmith
38,-35,Sakura Tukinomori,Moon Forest,8483,0,Elemental,Garuda,blacksmith
39,-36,Kuro Nori,MARON,8447,0,Elemental,Garuda,blacksmith
40,+46,Chiori Maturi,GypSophila,8115,+1564,Elemental,Garuda,blacksmith
41,-38,Ryine Artorias,Griffons Never Die,8041,0,Elemental,Garuda,blacksmith
42,-39,Kagetsuki Lykos,Navigatoria,7918,0,Elemental,Garuda,blacksmith
43,+44,Ixchel Misch,Snowmen,7852,+891,Elemental,Garuda,blacksmith
44,-40,Airi Toronbe,Home,7292,0,Elemental,Garuda,blacksmith
45,-41,Luna Epigram,Shady Records,7271,0,Elemental,Garuda,blacksmith
46,-42,Umi Syam,Fiori bianchi,7230,0,Elemental,Garuda,blacksmith
47,-43,Chloe Noel,Legend of the Forest,7219,0,Elemental,Garuda,blacksmith
48,+57,Charles Griever,Endroit Prefere,6860,+1500,Elemental,Garuda,blacksmith
49,-45,Keilight Yokozuna,PIERROT,6821,0,Elemental,Garuda,blacksmith
50,-47,Sui Kura,nakayoku tanoshiku,6427,0,Elemental,Garuda,blacksmith
51,-48,Robustc Garuda,Agepan,6158,0,Elemental,Garuda,blacksmith
52,-49,Silver Strenger,KONEKO NO ICHIGEKI,5977,0,Elemental,Garuda,blacksmith
53,-50,Hisui Wool,Guardian Of Light,5940,0,Elemental,Garuda,blacksmith
54,-51,Marshall Mathers,Shady Records,5845,0,Elemental,Garuda,blacksmith
55,-52,Kata Cotta,Gypsy,5838,0,Elemental,Garuda,blacksmith
56,-53,Uina Ai,Charlotte .the Heart,5790,0,Elemental,Garuda,blacksmith
57,-56,Mikaduki Regorith,Brand New Days,5772,+140,Elemental,Garuda,blacksmith
58,-54,Wolfgang Stlife,DROP THE:BEAT,5751,0,Elemental,Garuda,blacksmith
59,+61,Aine Mizukai,SilhouettePT,5402,+595,Elemental,Garuda,blacksmith
60,-58,Rio Veloute,Signal',5193,0,Elemental,Garuda,blacksmith
61,-59,Rulu Fin,Everyday Mog Mog,5018,0,Elemental,Garuda,blacksmith
62,0,Rin Jilo,Joy&Joke,4798,0,Elemental,Garuda,blacksmith
63,0,Sayapu Ss,Famichiki kudasai,4795,0,Elemental,Garuda,blacksmith
64,0,Guy Graybird,Happy Turn Raspberry,4754,+330,Elemental,Garuda,blacksmith
65,0,Charlone Claudius,Team Inochi,4358,0,Elemental,Garuda,blacksmith
66,0,Ponpon Ponspon,AvaLoN,4259,0,Elemental,Garuda,blacksmith
67,0,Katty Sark,AdventureS RestHouse,4254,0,Elemental,Garuda,blacksmith
68,0,Wa Nana,D.C Shelter,4234,0,Elemental,Garuda,blacksmith
69,0,Ella Collette,Roundabout,4141,+90,Elemental,Garuda,blacksmith
70,+82,Iori Sim,Liberta,4044,+896,Elemental,Garuda,blacksmith
71,-70,Hiaki Svalin,Fortune,3840,0,Elemental,Garuda,blacksmith
72,-71,Kaoru Kurono,CureCuraCuragaCuraja,3775,0,Elemental,Garuda,blacksmith
73,-72,Lucia Grus,Dune,3723,0,Elemental,Garuda,blacksmith
74,+82,Gaako Luna,RING of Glitters,3700,+552,Elemental,Garuda,blacksmith
75,-73,Sin Allen,Hometown DOMINA,3699,0,Elemental,Garuda,blacksmith
76,+94,Herman Mirror,Crazy pink,3690,+1080,Elemental,Garuda,blacksmith
77,-74,Musica Lux,Team Defender,3643,0,Elemental,Garuda,blacksmith
78,-75,San Zeru,Make in U,3583,0,Elemental,Garuda,blacksmith
79,+97,Nanan Nanan, ,3561,+1080,Elemental,Garuda,blacksmith
80,-76,Sharon Obsidian,Light Up the World,3463,0,Elemental,Garuda,blacksmith
81,-77,Vanity Destroyer,vivid spirit,3450,0,Elemental,Garuda,blacksmith
82,-78,Malt Harvest,Rabbits of Round,3440,0,Elemental,Garuda,blacksmith
83,-79,Tomox Johnson,Initium Aurora,3294,0,Elemental,Garuda,blacksmith
84,-80,Luna Veilwhite,Westerlies,3252,0,Elemental,Garuda,blacksmith
85,-81,Leek Scallion,Crazy Cheshire Cats,3172,0,Elemental,Garuda,blacksmith
86,-84,Karen Kouzuki,BANDE RUKKUN,3143,0,Elemental,Garuda,blacksmith
87,0,Rin Libre,Rental Warehouse,3019,+1499,Elemental,Garuda,blacksmith
88,-85,Naschil Siesta,Hometown DOMINA,2921,0,Elemental,Garuda,blacksmith
89,-86,Myrtille Reverie,Chaos Addict,2907,0,Elemental,Garuda,blacksmith
90,-87,Sikiso Caramel,Sirochrome,2776,0,Elemental,Garuda,blacksmith
91,-88,Meat Shimofuri,Hometown DOMINA,2773,0,Elemental,Garuda,blacksmith
92,0,Sava Miso,Loveca Stone,2717,+1097,Elemental,Garuda,blacksmith
93,-89,Hyouya Yatsu,MNK is GOD,2691,0,Elemental,Garuda,blacksmith
94,-90,Rahzel Scarlet,Hands of Glory,2681,0,Elemental,Garuda,blacksmith
95,-91,Es Mercury,Croupe Jolie,2663,0,Elemental,Garuda,blacksmith
96,-92,Grendel Annihilate,Lilim Empire,2656,0,Elemental,Garuda,blacksmith
97,-93,Bell Coral, ,2629,0,Elemental,Garuda,blacksmith
98,-95,Curage Love,King of Rabbits,2592,0,Elemental,Garuda,blacksmith
99,-96,Tia Malaguld,reliance,2591,0,Elemental,Garuda,blacksmith
100,-98,Chloe Kircheisen,Orfevre,2399,0,Elemental,Garuda,blacksmith
1,0,Cassis Carlisle,Legend of the Forest,568802,+34967,Elemental,Garuda,armorer
2,0,Gry Phon,Lilim Empire,418638,+59652,Elemental,Garuda,armorer
3,0,Coh Dainhart,Valkyrie Favor,307379,+31499,Elemental,Garuda,armorer
4,0,Gran Historia,Anpan Shokupan Panco,231679,0,Elemental,Garuda,armorer
5,0,Yasuo Kaisar,BJ NAMAZU-SENTAI,196981,+16369,Elemental,Garuda,armorer
6,+9,Esch Alzette,Reste de la Maison,130965,+33699,Elemental,Garuda,armorer
7,+15,Avel Cain,Strange Color Skin's,126473,+73119,Elemental,Garuda,armorer
8,-6,Lee Qwerty,Gold Rush,125918,+90,Elemental,Garuda,armorer
9,-8,Queen Qe,Masquerade,121342,+19592,Elemental,Garuda,armorer
10,-7,Dir Shinya,FK TANUKIMARU LION,116505,0,Elemental,Garuda,armorer
11,+13,John Friedrich,MTD,107316,+44119,Elemental,Garuda,armorer
12,-10,Batbadam Gargal,Hometown DOMINA,93284,+12587,Elemental,Garuda,armorer
13,-11,Artemis Phoebe,Chaos Addict,82534,+7307,Elemental,Garuda,armorer
14,-12,Se Coral,Stray Sheep Fantasia,65427,0,Elemental,Garuda,armorer
15,+16,Rain Volfeed,Hometown DOMINA,62079,+10797,Elemental,Garuda,armorer
16,-14,Yuina Bonds,Yukkuri Company,60133,+4362,Elemental,Garuda,armorer
17,0,Haru Vertpomme,St. Arfitaria,54498,+6517,Elemental,Garuda,armorer
18,0,Apple Pen,PinPineappleApplePin,49685,+3982,Elemental,Garuda,armorer
19,0,Hiumnho Castillio,Luther:and:bakery,39168,0,Elemental,Garuda,armorer
20,0,Gnome Magnolia,KOBE Gyu,38742,0,Elemental,Garuda,armorer
21,0,Ange Katrina,brother in arms,35737,0,Elemental,Garuda,armorer
22,+23,Goo Moumou,nekononomicon,35677,+4443,Elemental,Garuda,armorer
23,0,Garahad Mob,Lick the floor,33974,0,Elemental,Garuda,armorer
24,-22,Kiric Stratum,Gravity Children,32543,0,Elemental,Garuda,armorer
25,-24,Setsuna Fran,Fox tail,32346,+2550,Elemental,Garuda,armorer
26,0,Nene Hashiba,Star of Sirius,32149,+6623,Elemental,Garuda,armorer
27,+79,Celice Chere,Eternal,31535,+25880,Elemental,Garuda,armorer
28,0,Airin Bot,Celluloid,31419,+7731,Elemental,Garuda,armorer
29,0,Esora Padd,BurningCircle,28458,0,Elemental,Garuda,armorer
30,-25,Aisa Fur,Croupe Jolie,25732,0,Elemental,Garuda,armorer
31,-27,Rico Rosenfeles,Melody of Life,24659,0,Elemental,Garuda,armorer
32,-29,Gino Sato,EGUMIN,21812,+1470,Elemental,Garuda,armorer
33,-30,Apache Longbow,Mad Company,18956,0,Elemental,Garuda,armorer
34,+38,Leith Collins,TOMCAT,17933,+5318,Elemental,Garuda,armorer
35,+49,Yachiyo Sakabe,HAM COMPANY,16474,+6573,Elemental,Garuda,armorer
36,-34,Uwoharu Chobo,Loveca Stone,16015,+2403,Elemental,Garuda,armorer
37,-31,Sothis Sirius,Crazy Cheshire Cats,15518,0,Elemental,Garuda,armorer
38,-32,Kogitsunemaru Sanjo,WANZ,14408,0,Elemental,Garuda,armorer
39,-33,Yuyu'to Kamya,Sweet World Crown,14207,0,Elemental,Garuda,armorer
40,-35,Taro A'uslese,EGUMIN,13227,0,Elemental,Garuda,armorer
41,-36,Zunda Neamhain,Hoa-,12973,0,Elemental,Garuda,armorer
42,-37,Bubstina Dixon,ATASHINCHI,12693,0,Elemental,Garuda,armorer
43,-39,Natsume Kyun,Graceful Slow Life,12572,0,Elemental,Garuda,armorer
44,-40,Lyna Bloom,Oath in Felghana,11936,0,Elemental,Garuda,armorer
45,0,Arthur Andresen,OPEN SESAME,11847,+1200,Elemental,Garuda,armorer
46,-41,Noah Liddell,Ascendance,11434,0,Elemental,Garuda,armorer
47,-42,Ai Aquamarine,Cappuccino,11280,0,Elemental,Garuda,armorer
48,-43,Deuel Looming,Coin Karaoke,11010,0,Elemental,Garuda,armorer
49,-44,Sochi Mochi,DROP THE:BEAT,10953,0,Elemental,Garuda,armorer
50,+63,Lino Caserta,Hiragumo Firm,10487,+2700,Elemental,Garuda,armorer
51,0,Rough Alan,Laplus,10177,+450,Elemental,Garuda,armorer
52,-46,Aiga Iga,Fortune,10099,0,Elemental,Garuda,armorer
53,-47,Madori Madoromi,Rebels'grave,9949,0,Elemental,Garuda,armorer
54,-48,Ayucom Land,.com,9927,0,Elemental,Garuda,armorer
55,-50,Cham Ploo,Rainbow Coelacanths,9774,0,Elemental,Garuda,armorer
56,-52,Moco Mocosan,v Zari-Gani v,9710,0,Elemental,Garuda,armorer
57,-53,Laziong Almazsnow,Brand New Days,9115,0,Elemental,Garuda,armorer
58,+66,Woo Alfwan,Sabotender,9096,+1487,Elemental,Garuda,armorer
59,+69,Regno Pascal,Breath of fire,9093,+1922,Elemental,Garuda,armorer
60,-54,Arai Guma,One For ALL,8918,0,Elemental,Garuda,armorer
61,-55,Togetu Kouu,Navigatoria,8835,0,Elemental,Garuda,armorer
62,-56,Yukari Kanzaki,AQUAIZAN,8592,0,Elemental,Garuda,armorer
63,-57,Wagahai Kujata,SilverySymphony,8576,0,Elemental,Garuda,armorer
64,-58,Raku L'grisvert,Carpe diem,8574,0,Elemental,Garuda,armorer
65,-59,Miruka Megu,UTSUWA,8445,0,Elemental,Garuda,armorer
66,-60,Dermona Kleisis,Momora Moras,8353,0,Elemental,Garuda,armorer
67,-61,Medvede Amore,Ochame is Us,7845,0,Elemental,Garuda,armorer
68,-62,Utah Mizu,Legend of the Forest,7830,0,Elemental,Garuda,armorer
69,-64,Fiorano Pista,DevilMadeDevil&Devil,7650,0,Elemental,Garuda,armorer
70,-65,Sara Artoria,stapie stable,7638,0,Elemental,Garuda,armorer
71,-67,Leonce Fermat,Endroit Prefere,7496,+147,Elemental,Garuda,armorer
72,-68,Negi Toro,Fortune,7338,0,Elemental,Garuda,armorer
73,0,Rudy Stark,Brigado dela Monstro,7295,+3063,Elemental,Garuda,armorer
74,-70,Solty Einsam,Eine katse,7166,+977,Elemental,Garuda,armorer
75,-71,Maya Shirogane,TeaTime,6171,0,Elemental,Garuda,armorer
76,-72,Ranp Lime,House of Sheep,6169,0,Elemental,Garuda,armorer
77,-73,Drossel Droid,Health first,6100,0,Elemental,Garuda,armorer
78,-74,Melu Hoshizuki,Reste de la Maison,5945,0,Elemental,Garuda,armorer
79,-75,Rin Jilo,Joy&Joke,5881,0,Elemental,Garuda,armorer
80,0,Cyurika Evan,Cyurimen Family,5838,+2670,Elemental,Garuda,armorer
81,-76,Alvy Albert,Coffee Time,5807,0,Elemental,Garuda,armorer
82,+93,Taki To'tama,Oniku Umai,5805,+840,Elemental,Garuda,armorer
83,-77,Kakyou Kuzuki,RingDonut,5744,0,Elemental,Garuda,armorer
84,+95,Alna Mina,Bicolor Knight,5713,+900,Elemental,Garuda,armorer
85,-78,Noa Riel,Noe'ohu Revenant,5673,0,Elemental,Garuda,armorer
86,-80,Honey Bee,Camelot,5519,0,Elemental,Garuda,armorer
87,-81,Homura Ikaduti,Exposure to the sun,5450,0,Elemental,Garuda,armorer
88,-82,Hyper Maat,Hibiscus LED,5416,0,Elemental,Garuda,armorer
89,-83,Huzino Hoochu,Bismarck,5394,0,Elemental,Garuda,armorer
90,-84,Yuzuki Gosyogawara,Happy Place,5391,0,Elemental,Garuda,armorer
91,-85,Kazuki Wadatsumi,Ochame is Us,5329,0,Elemental,Garuda,armorer
92,-86,Uruna Zefkaka,YUMEorMABOROSHI,5323,0,Elemental,Garuda,armorer
93,-87,Okojo Rucy,Guilty Ring's,5313,0,Elemental,Garuda,armorer
94,-88,Sekka Purin,Requiescat in Pace,5252,0,Elemental,Garuda,armorer
95,-89,J'weta Nito,Akashic Records,5240,0,Elemental,Garuda,armorer
96,-90,Chloe Noel,Legend of the Forest,5154,0,Elemental,Garuda,armorer
97,0,Savege Fennec,RedCliff,5132,+976,Elemental,Garuda,armorer
98,+100,Relaysha Whitebear,Griffons Never Die,5128,+622,Elemental,Garuda,armorer
99,-91,Nagisa Last,Little retreat,5070,0,Elemental,Garuda,armorer
100,-92,Moyomoyo Maxwell,Nuage Blanc,4993,0,Elemental,Garuda,armorer
1,0,Maria Nnt,SENGOKU,892911,+101822,Elemental,Garuda,goldsmith
2,0,Claudia Molkoh,Iris,619444,+128951,Elemental,Garuda,goldsmith
3,0,Oni Onion,Everyday Mog Mog,450057,+17901,Elemental,Garuda,goldsmith
4,0,Fuji Oca,UTSUWA,426792,+73186,Elemental,Garuda,goldsmith
5,0,Panda Red-panda,More Comfortable,365259,+83038,Elemental,Garuda,goldsmith
6,+7,Noel Fran,Anpan Shokupan Panco,244265,+119816,Elemental,Garuda,goldsmith
7,+12,Seiyou Plain,Art block case,206050,+126337,Elemental,Garuda,goldsmith
8,+9,Lionel Till,PonDeLionell,191852,+83821,Elemental,Garuda,goldsmith
9,-8,Wata Wata,FCLoveYan,148722,+24503,Elemental,Garuda,goldsmith
10,-6,Ruijii Azazel,Carpe diem,139110,+7137,Elemental,Garuda,goldsmith
11,0,Mirai Neko,NEKONEKONEKONEKONEKO,117451,+35050,Elemental,Garuda,goldsmith
12,-10,Gura Tiffany,Piece of Cake,106962,+7513,Elemental,Garuda,goldsmith
13,+14,Kumako Winde,Everyday Mog Mog,85293,+33473,Elemental,Garuda,goldsmith
14,-13,Ryuce Kagura,CureCuraCuragaCuraja,64292,0,Elemental,Garuda,goldsmith
15,+17,Aiace Roux,Rosier Requin,62507,+22442,Elemental,Garuda,goldsmith
16,-15,Hide Yuki,NARITA,50587,0,Elemental,Garuda,goldsmith
17,-16,Kaila Peach,Fruit Pie,46754,0,Elemental,Garuda,goldsmith
18,0,Alleria Windrunner,cafe au lait knights,39808,0,Elemental,Garuda,goldsmith
19,0,Sylvie Chalice,BloodyUdon,31258,0,Elemental,Garuda,goldsmith
20,0,Ikaho Spa,AutarKie,26297,0,Elemental,Garuda,goldsmith
21,0,Mono Coal,Ainz Ooal Gown,24636,0,Elemental,Garuda,goldsmith
22,+26,Janne Wittenberg,RIYONN,22947,+7503,Elemental,Garuda,goldsmith
23,-22,Achacha Acha,Copper Hills,19835,0,Elemental,Garuda,goldsmith
24,-23,Fuki No-to,FUFURAMEN,19543,0,Elemental,Garuda,goldsmith
25,-24,Selene Moon,v Zari-Gani v,17673,+1380,Elemental,Garuda,goldsmith
26,+27,Purely Crystal,Crystal Castle,17255,+2370,Elemental,Garuda,goldsmith
27,-25,Kala Tippu,kalasanmarket,15772,0,Elemental,Garuda,goldsmith
28,0,Miese Schnee,Carpe diem,14415,0,Elemental,Garuda,goldsmith
29,0,Zero Saki,NecoCafe,13408,0,Elemental,Garuda,goldsmith
30,0,Yuu Minmin,Bleu Clair,13117,0,Elemental,Garuda,goldsmith
31,+94,Estelle Eustache,Crazy Cheshire Cats,12377,+10110,Elemental,Garuda,goldsmith
32,-31,Katamari Radcliffe, ,11986,0,Elemental,Garuda,goldsmith
33,-32,Himmel Zeiss,ABNORMALS,10445,+560,Elemental,Garuda,goldsmith
34,0,Masin Scolor,Liberty Memories,9975,+9363,Elemental,Garuda,goldsmith
35,0,Lucifael Perceneige,UTSUWA,9883,+630,Elemental,Garuda,goldsmith
36,0,Hato Sun,NARITA,9692,+720,Elemental,Garuda,goldsmith
37,-33,Natsu Tendo,The Hermit,9538,0,Elemental,Garuda,goldsmith
38,-34,Itto Rasii,FREEDOM,9308,0,Elemental,Garuda,goldsmith
39,-37,Wafa Waffle,Coin Karaoke,8964,0,Elemental,Garuda,goldsmith
40,-38,Tora Tragic, ,8871,0,Elemental,Garuda,goldsmith
41,-39,Ririka Sagirika,13th Fleet,8730,0,Elemental,Garuda,goldsmith
42,-40,Omochi Mocchi,Ami De Coeur,8576,0,Elemental,Garuda,goldsmith
43,+47,Eartha Cline,Aquamarine,7945,+1210,Elemental,Garuda,goldsmith
44,-41,Ash White,I scream,7666,0,Elemental,Garuda,goldsmith
45,-42,Fiore Farr,Bismarck,7304,+82,Elemental,Garuda,goldsmith
46,-45,Hide Yoshi,Lots One,7236,+155,Elemental,Garuda,goldsmith
47,-43,Lumina Malin,Graceful Slow Life,7212,0,Elemental,Garuda,goldsmith
48,-44,Sophia Testarossa,Camelot,7165,0,Elemental,Garuda,goldsmith
49,-46,Tsubaki Hattila,Crazy Cheshire Cats,6905,0,Elemental,Garuda,goldsmith
50,-48,Larme Mer,CrowdSheeps,6588,0,Elemental,Garuda,goldsmith
51,-49,Cuvee Endless,Endless,6317,0,Elemental,Garuda,goldsmith
52,-50,Kuro Nori,MARON,6120,0,Elemental,Garuda,goldsmith
53,-51,Mayo Kokubo,Fresh Blood Teatime,6097,0,Elemental,Garuda,goldsmith
54,+62,Gun Utim,MARON,5880,+1560,Elemental,Garuda,goldsmith
55,-52,Moka Well,OrangeZebra,5636,0,Elemental,Garuda,goldsmith
56,-53,Noki Vermilion,KEY OF TALE,5503,0,Elemental,Garuda,goldsmith
57,+58,Myrtille Reverie,Chaos Addict,5439,+870,Elemental,Garuda,goldsmith
58,-54,Vulcan Ykz,Machine Operators,5360,0,Elemental,Garuda,goldsmith
59,+71,Lefiena Riliales,Seventh Heaven,4891,+1390,Elemental,Garuda,goldsmith
60,-55,Asm Ta,Dragon Scales,4859,0,Elemental,Garuda,goldsmith
61,+73,E'dhen Ornitier,TeaTime,4834,+1585,Elemental,Garuda,goldsmith
62,-56,Relena Rosemelody,BUBBLE BEARS,4779,0,Elemental,Garuda,goldsmith
63,-57,Chris Culture,TeaTime,4620,0,Elemental,Garuda,goldsmith
64,-59,Newnew Folder,MARON,4558,0,Elemental,Garuda,goldsmith
65,-60,Rin Jilo,Joy&Joke,4550,0,Elemental,Garuda,goldsmith
66,-61,Flico Pontina,Crazy Cheshire Cats,4338,0,Elemental,Garuda,goldsmith
67,-63,Ririna Klein,MNK is GOD,3985,0,Elemental,Garuda,goldsmith
68,-64,Rinny Miyane,Oath in Felghana,3960,0,Elemental,Garuda,goldsmith
69,-65,Hal Ferrilata,Eterna Amicizia,3817,0,Elemental,Garuda,goldsmith
70,-66,Ko Rilakkuma,Epic of Adventure,3730,0,Elemental,Garuda,goldsmith
71,-67,Lua Sevensigns, ,3725,0,Elemental,Garuda,goldsmith
72,-68,Pixyd Amapiku,Everyday Mog Mog,3700,0,Elemental,Garuda,goldsmith
73,+78,Sakura Elford,Brand New Days,3685,+710,Elemental,Garuda,goldsmith
74,-69,Leek Scallion,Crazy Cheshire Cats,3576,0,Elemental,Garuda,goldsmith
75,-70,Rena Destiny,honeycomb,3536,0,Elemental,Garuda,goldsmith
76,+84,Jun Kt,Witchcraft,3476,+660,Elemental,Garuda,goldsmith
77,-72,Salon Aqua,Legend of the Forest,3436,0,Elemental,Garuda,goldsmith
78,-74,Wes Bluemarine,Silver Noah,3189,0,Elemental,Garuda,goldsmith
79,-75,Chloe Kircheisen,Orfevre,3140,0,Elemental,Garuda,goldsmith
80,0,Minato Nobuna,Westerlies,3134,+1283,Elemental,Garuda,goldsmith
81,+91,Juno Cerisier,Sing'in Shine,3105,+702,Elemental,Garuda,goldsmith
82,-76,Hyper Maat,Hibiscus LED,3049,0,Elemental,Garuda,goldsmith
83,-77,Val Andrews,Endroit Prefere,3006,0,Elemental,Garuda,goldsmith
84,-79,Yasu Novem,Panopticon,2969,0,Elemental,Garuda,goldsmith
85,-80,Kinochico Pino,Java Chip Frapuccino,2963,0,Elemental,Garuda,goldsmith
86,0,Rin Libre,Rental Warehouse,2952,+1452,Elemental,Garuda,goldsmith
87,-81,Feuile Southway,"Ende gut,alles gut.",2914,0,Elemental,Garuda,goldsmith
88,-82,Cham Ploo,Rainbow Coelacanths,2900,0,Elemental,Garuda,goldsmith
89,-83,Rua Faiwind,Ume Choco,2846,0,Elemental,Garuda,goldsmith
90,-85,Vanilla Fortissimo,Stay Blue,2812,0,Elemental,Garuda,goldsmith
91,-86,Avior Alsafi,RedCliff,2618,0,Elemental,Garuda,goldsmith
92,+95,K'atyusha Novem,No title,2550,+300,Elemental,Garuda,goldsmith
92,-87,Rebekka Qestir,Dragoon Roar,2550,0,Elemental,Garuda,goldsmith
94,-88,Radiant Lit,AvaLoN,2518,0,Elemental,Garuda,goldsmith
95,-89,Satsuki Naya,breaking dawn,2496,0,Elemental,Garuda,goldsmith
96,-90,Jhonzzie Katz,Ulala,2453,0,Elemental,Garuda,goldsmith
97,-92,Amatera Sue,Renatus,2319,0,Elemental,Garuda,goldsmith
98,-93,Sette Rutile,Stay Blue,2274,0,Elemental,Garuda,goldsmith
99,-96,Sasha Sunny,Hidamari GARDEN,2244,0,Elemental,Garuda,goldsmith
100,-97,Yume Pirica,Xpirica,2215,0,Elemental,Garuda,goldsmith
1,0,Celine Nolne,BitterEclair,1222860,+222443,Elemental,Garuda,leatherworker
2,+4,Mochi Shirone,Chocolate Mint,744726,+144676,Elemental,Garuda,leatherworker
3,0,Kaila Peach,Fruit Pie,694595,+94130,Elemental,Garuda,leatherworker
4,-2,Sylvie Chalice,BloodyUdon,602136,0,Elemental,Garuda,leatherworker
5,0,Rein Carnate,Ususioikka,501683,0,Elemental,Garuda,leatherworker
6,+7,Cipher Pixy,Machidas Frontier,378369,+39106,Elemental,Garuda,leatherworker
7,+8,Kagari Kanoka,BANDE RUKKUN,366595,+62366,Elemental,Garuda,leatherworker
8,-6,Kon Daguerreo,MilkGummy,348759,+427,Elemental,Garuda,leatherworker
9,0,Ray Clark,babuchan's,330309,+29378,Elemental,Garuda,leatherworker
10,0,Aiace Roux,Rosier Requin,295242,+62318,Elemental,Garuda,leatherworker
11,0,Noa Riel,Noe'ohu Revenant,284449,+68178,Elemental,Garuda,leatherworker
12,+14,Kanone Water,Koutei,276015,+99860,Elemental,Garuda,leatherworker
13,0,Koro Ciel,tortoise,260636,+64252,Elemental,Garuda,leatherworker
14,-12,Yuito Iduki,Regoist,258653,+50331,Elemental,Garuda,leatherworker
15,0,Mimi Mion,Everyday Mog Mog,140285,+16720,Elemental,Garuda,leatherworker
16,0,Hibiki Mariebell,Residence secondaire,131579,+22332,Elemental,Garuda,leatherworker
17,+18,Cerh Uncia,Porta del Paradiso,108910,+19170,Elemental,Garuda,leatherworker
18,-17,Reo Taitei,Best Buddy,99591,0,Elemental,Garuda,leatherworker
19,+20,Esora Padd,BurningCircle,86947,+16410,Elemental,Garuda,leatherworker
20,-19,Leyla Phillips,Charlotte .the Heart,80834,0,Elemental,Garuda,leatherworker
21,+23,Banjoe Virtuoso,iOtra!,61135,+9984,Elemental,Garuda,leatherworker
22,-21,Yujio Zuberg,Fiori bianchi,59433,0,Elemental,Garuda,leatherworker
23,-22,Wafa Waffle,Coin Karaoke,53538,0,Elemental,Garuda,leatherworker
24,0,Rucy Flower,Fox tail,52137,+4317,Elemental,Garuda,leatherworker
25,+27,Zoe Fate, ,45911,+13198,Elemental,Garuda,leatherworker
26,-25,Howdy Bowdy,mornig glory,44614,+3653,Elemental,Garuda,leatherworker
27,-26,Arturo Soler,Crazy Cheshire Cats,43342,+3950,Elemental,Garuda,leatherworker
28,+32,Rochelle Chambell,Dreadnoughts,36995,+24165,Elemental,Garuda,leatherworker
29,-28,Jyaga Jyaga,Aim for height,29721,0,Elemental,Garuda,leatherworker
30,-29,Ria Mell,v Zari-Gani v,17709,0,Elemental,Garuda,leatherworker
31,-30,Noel Fran,Anpan Shokupan Panco,14562,0,Elemental,Garuda,leatherworker
32,+38,Siina Bradley,A-P-MaN,14445,+4505,Elemental,Garuda,leatherworker
33,-31,Rin Jilo,Joy&Joke,13188,0,Elemental,Garuda,leatherworker
34,+37,Lain Bradley,Hiyoko Club,11892,+1849,Elemental,Garuda,leatherworker
35,-33,Blitz Skybeans,WANZ,11763,+86,Elemental,Garuda,leatherworker
36,-34,Sakura Fine,Regoist,10994,0,Elemental,Garuda,leatherworker
37,-35,Yui Chimajiri,ZAL_SOVA,10647,0,Elemental,Garuda,leatherworker
38,-36,Vermilia Amadeus,Lost Number,10540,0,Elemental,Garuda,leatherworker
39,+41,Ion Lithos,Sabotender,9491,+1350,Elemental,Garuda,leatherworker
40,+42,Maruten Koikuti,pachican,8894,+780,Elemental,Garuda,leatherworker
41,-39,Ririco Rico,Hometown DOMINA,8388,0,Elemental,Garuda,leatherworker
42,-40,Cucur Bita,WANZ,8224,0,Elemental,Garuda,leatherworker
43,+48,Juno Cerisier,Sing'in Shine,8011,+621,Elemental,Garuda,leatherworker
44,-43,Sunya Glacial,Ripa mix,7886,0,Elemental,Garuda,leatherworker
45,-44,Yzo Ivan,namazo,7825,0,Elemental,Garuda,leatherworker
46,-45,Yume Pirica,Xpirica,7757,0,Elemental,Garuda,leatherworker
47,-46,Achacha Acha,Copper Hills,7611,0,Elemental,Garuda,leatherworker
48,-47,Sayu Aqualabel,Guardian Of Light,7409,0,Elemental,Garuda,leatherworker
49,0,Aoi Nekota,JoyFac,7230,0,Elemental,Garuda,leatherworker
50,0,Arville Aurifort,No.358,7204,0,Elemental,Garuda,leatherworker
51,0,Fog Gof,NIGHT'S WATCH,7149,0,Elemental,Garuda,leatherworker
52,0,Ayato Clematis,Ume Choco,7094,0,Elemental,Garuda,leatherworker
53,0,Tsubakine Naru,Fresh Blood Teatime,6722,0,Elemental,Garuda,leatherworker
54,0,Myu Falfas,Zodiac Brave,6623,0,Elemental,Garuda,leatherworker
55,+58,Mame Daifuku-,Rebels'grave,6548,+891,Elemental,Garuda,leatherworker
56,-55,Renard Blamc,Houkago_Hunting_Time,6049,0,Elemental,Garuda,leatherworker
57,-56,Kuro Nori,MARON,5840,0,Elemental,Garuda,leatherworker
58,-57,Macchi Bear,Light Up the World,5662,0,Elemental,Garuda,leatherworker
59,0,Bell Bellda,Sun Flower,5644,0,Elemental,Garuda,leatherworker
60,0,Aria Redberyl,Aquarius,5131,0,Elemental,Garuda,leatherworker
61,0,Hinoka Mimori,TeaTime,4960,0,Elemental,Garuda,leatherworker
62,+71,Lefiena Riliales,Seventh Heaven,4893,+930,Elemental,Garuda,leatherworker
63,+65,Nemo Ophila,babuchan's,4838,+300,Elemental,Garuda,leatherworker
64,-62,Kazuki Black,Wild Flower,4696,0,Elemental,Garuda,leatherworker
